mode_mnlc_o,mode_mnlc_d,1,2,3,4,5,6,7,8,mode
597,659,0.0,3.808,13.674,14.85,20.739,6.589,2.912,0.0,LO
597,680,0.0,13.874,34.63,110.845,57.152,27.198,8.525,0.0,LO
597,686,0.0,0.984,4.781,11.727,7.812,1.082,0.819,0.0,LO
597,709,0.0,0.28,8.876,18.091,33.206,11.7560005,2.701,0.0,LO
597,717,0.0,29.851,19.944,16.997,14.961,6.8199997,4.686,0.0,LO
597,719,0.0,1.3349999,1.551,2.158,2.029,0.477,0.107,0.0,LO
597,751,0.0,3.737,28.647,50.298,52.09,15.221,8.316,0.0,LO
597,755,0.0,0.0,0.296,0.0,0.0,0.0,0.0,0.0,LO
597,763,0.0,0.0,0.0,0.053000003,0.0,0.0,0.014,0.0,LO
597,766,0.0,6.111,32.966,16.605,11.284,5.02,1.675,0.0,LO
597,1022,0.0,0.0,0.0,0.137,0.124,0.001,0.022,0.0,LO
597,1024,0.0,0.0,0.0,0.026999999,0.101,0.005,0.036,0.0,LO
597,1395,0.0,5.558,18.401001,8.1970005,14.5720005,7.431,0.227,0.0,LO
597,1398,0.0,0.643,6.722,28.511,68.51,11.689,1.97,0.0,LO
597,1402,0.0,12.2,108.108,45.84,26.415,15.026,2.738,0.0,LO
597,1404,0.0,0.163,3.378,4.237,2.685,2.781,1.067,0.0,LO
597,1409,0.0,0.254,0.666,1.48,0.231,0.194,0.0,0.0,LO
597,1413,0.0,0.205,3.677,2.433,0.9,0.483,0.001,0.0,LO
597,1415,0.0,73.541,22.161,8.787,5.639,3.191,0.374,0.0,LO
597,1421,0.0,0.393,1.51,2.718,2.272,0.558,0.301,0.0,LO
597,1429,0.0,2.01,0.663,3.628,0.92700005,0.644,0.147,0.0,LO
597,1434,0.0,0.841,52.253,19.614,91.927,19.909,3.866,0.0,LO
597,1437,0.0,0.0,0.438,1.054,0.634,0.447,0.002,0.0,LO
597,1438,0.0,0.538,2.234,0.451,0.083,0.344,0.172,0.0,LO
597,1439,0.0,0.556,0.11,0.179,0.623,0.071,0.0,0.0,LO
597,1440,0.0,0.868,1.532,2.07,0.73,0.075,0.0,0.0,LO
597,1441,0.0,0.19999999,0.157,0.354,0.0,0.217,0.0,0.0,LO
