mode_mnlc_o,mode_mnlc_d,1,2,3,4,5,6,7,8,mode
522,7402,0.0,0.0,3.57,95.699,71.272,48.755,10.956,0.0,LO
522,7403,0.0,0.0,4.153,71.402,53.296,32.454,6.531,0.0,LO
522,7404,0.0,0.0,0.523,5.632,2.005,1.867,0.094000004,0.0,LO
522,7406,0.0,0.0,2.065,27.238,8.335,5.27,2.818,0.0,LO
522,7407,0.0,0.0,2.224,19.303,7.635,3.652,0.87,0.0,LO
522,7408,0.0,0.0,4.065,88.865,62.783,36.189,9.302,0.0,LO
522,7467,0.0,0.0,8.308,67.165,40.455,25.337,7.37,0.0,LO
522,9586,0.0,0.0,0.033,0.932,0.125,0.089,0.0,0.0,LO
522,9587,0.0,0.0,0.138,1.306,0.238,0.113,0.0,0.0,LO
591,522,0.0,0.0,0.025,0.014,0.0,0.0,0.07700001,0.0,LO
591,596,0.0,0.0,0.001,1.396,1.035,0.359,0.078,0.0,LO
591,597,0.0,0.0,0.375,1.757,1.449,1.403,0.059,0.0,LO
591,603,0.0,0.0,1.099,8.403,5.922,3.173,0.419,0.0,LO
591,617,0.0,0.0,0.0,0.041,0.0,0.024,0.028,0.0,LO
591,620,0.0,0.0,0.18,1.313,0.754,0.322,0.06,0.0,LO
591,621,0.0,0.0,0.381,21.646,2.95,2.237,0.427,0.0,LO
591,659,0.0,0.0,0.014,0.818,0.514,0.474,0.05,0.0,LO
591,680,0.0,0.0,0.612,0.167,0.0,0.137,0.120000005,0.0,LO
591,686,0.0,0.0,3.8639998,84.811,17.591,10.742,2.334,0.0,LO
591,709,0.0,0.0,0.001,0.94,0.403,0.671,0.077,0.0,LO
591,717,0.0,0.0,0.078999996,1.1110001,0.89500004,0.453,0.028,0.0,LO
591,719,0.0,0.0,0.751,5.609,3.29,2.346,0.524,0.0,LO
591,751,0.0,0.0,0.26000002,5.756,2.743,1.11,0.382,0.0,LO
591,766,0.0,0.0,4.498,39.573,21.918,11.554,3.43,0.0,LO
591,1022,0.0,0.0,0.122,0.453,0.117,0.26,0.060000002,0.0,LO
591,1023,0.0,0.0,0.11,0.6,0.34,0.068,0.0,0.0,LO
591,1024,0.0,0.0,0.031999998,0.676,0.254,0.0,0.0,0.0,LO
591,1083,0.0,0.0,0.164,0.154,0.0,0.0,0.0,0.0,LO
